Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Status
troy-polamalu-signed-pro-edition-black-football-jersey-beckett,Troy Polamalu Signed Pro-Edition Black Football Jersey (Beckett),"<ul>
<li>A professional-style XL stitched football jersey autographed by Troy Polamaluand authenticated by Beckett</li>
<li>Includes a <em></em>Sticker of Authenticity from Beckett</li>
<li>Orders are generally shipped the same day if placed before 3pm and delivery only takes 3 to 5 days</li>
<li>90-day Satisfaction Guarantee: if you are not completely satisfied with your piece of memorabilia, you have 90 days from when you receive it to return the item in its original condition and receive a full refund</li>
</ul>",RSA,,Autographed Football Jerseys,"Best-Seller, BFCM24, Categorized, duplicate, FB, HD, inhouse, jersey, Jerseys, MYS_HOF, MYS_Professional, RSA-products, Sold-Out, Warehouse, X",true,Title,Default Title,,,,,,,,RSA-01936,850.48569375,shopify,15,deny,manual,160.00,219.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/polamalu-steelers-black-autographed-stitched-football-jersey-back.jpg?v=1756763500,1,"",false,,,,,,,,oz,,125.00,true,,,active
troy-polamalu-signed-pro-edition-black-football-jersey-beckett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/polamalu-steelers-black-autographed-stitched-football-jersey-signature.jpg?v=1756763500,2,"",,,,,,,,,,,,,,,
troy-polamalu-signed-pro-edition-black-football-jersey-beckett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/polamalu-steelers-black-autographed-stitched-football-jersey-front_9a622c5f-61b5-4fb2-986d-cbe2d7da589b.jpg?v=1756763500,3,"",,,,,,,,,,,,,,,
troy-polamalu-signed-pittsburgh-white-football-jersey-beckett,Troy Polamalu Signed Pittsburgh White Football Jersey (Beckett),"<ul>
<li>A professional style white custom replica football jersey autographed by Troy Polamalu and authenticated by Beckett</li>
<li>Includes a Certificate of Authenticity from Beckett</li>
<li>Orders are generally shipped the same day if placed before 3pm and delivery only takes 3 to 5 days</li>
<li>
<strong>90-day Satisfaction Guarantee:</strong> if you are not completely satisfied with your piece of memorabilia, you have 90 days from when you receive it to return the item in its original condition and receive a full refund</li>
</ul>",RSA,,Autographed Football Jerseys,"03-14, Best-Seller, BFCM24, FB, inhouse, jersey, Jerseys, MYS_HOF, New Arrival, Sold-Out, Steelers, X",true,Title,Default Title,,,,,,,,RSA-06928,907.1989147615625,shopify,11,deny,manual,160.00,219.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/polamalu-signed-jersey.png?v=1756763501,1,"",false,,,,,,,,oz,,125.00,true,,,active
troy-polamalu-signed-pittsburgh-white-football-jersey-beckett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/polamalu-steelers-white-autographed-stitched-football-jersey-signature.jpg?v=1756763501,2,"",,,,,,,,,,,,,,,
troy-polamalu-signed-pittsburgh-white-football-jersey-beckett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/polamalu-steelers-white-autographed-stitched-football-jersey-front.jpg?v=1756763501,3,"",,,,,,,,,,,,,,,
trequan-smith-signed-pro-edition-white-football-jersey-jsa,Tre'Quan Smith Signed Pro Edition White Football Jersey (JSA),"<p>A professional-style football jersey autographed by Tre'Quan Smith and authenticated by JSA.</p>
 <p>This autographed piece of memorabilia comes with an official <em>Witnessed Protection Program </em>Certificate of Authenticity from James Spence Authentication LLC that guarantees the authenticity of the autograph.</p>
 <p>You can read more about all the qualified companies that we use to ensure the authenticity of all our autographs and their different types of certifications on our <strong><em>Authentication Services and Certificates </em></strong>page.</p>
 <p>All orders begin processing and fulfillment immediately upon payment approval and are guaranteed to ship from our warehouse within 24-48 hours.</p>
 <p>The typical delivery time ranges from 3-7 business days in the Continental U.S. from our warehouse in Nashville, TN. For deliveries to HI, AK, and U.S. Territories, please allow for 7-14 business days. If you have any questions about our shipping policies, visit our <strong><em>Frequently Asked Questions</em></strong> page.</p>
 <p>We back our products with a <strong><em>90-day Satisfaction Guarantee</em></strong>: if you aren't completely satisfied with your piece of memorabilia, you have 90 days from the recorded delivery date to return the item and receive a full refund.</p>",RSA,,Autographed Football Jerseys,"39BF, bfbox, Categorized, current, FB, inhouse, jersey, Jerseys, MYS_product, MYS_Professional, MYS_run2-2, RSA, RSA-products, Sold-Out, Warehouse, X",true,Title,Default Title,,,,,,,,RSA-01356,907.18474,shopify,34,deny,manual,30.00,39.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/smith-saints-wht-1.png?v=1730989184,1,"",false,,,,,,,,lb,,25.00,true,,,active
trequan-smith-signed-pro-edition-white-football-jersey-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/smith-saints-wht-3.png?v=1730989188,2,"",,,,,,,,,,,,,,,
trequan-smith-signed-pro-edition-white-football-jersey-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/smith-saints-wht-2.png?v=1730989190,3,"",,,,,,,,,,,,,,,
trequan-smith-signed-pro-edition-white-football-jersey-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/z_jsa-coa-sample_d75551d3-a6b7-406f-991e-7cc8b65196ba.png?v=1730989191,4,"",,,,,,,,,,,,,,,
trequan-smith-autographed-pro-style-football-jersey-black-jsa,Tre'Quan Smith Autographed Pro Style Football Jersey Black (JSA),<p>Tre'Quan Smith Autographed Pro Style Football Jersey Black (JSA)</p>,RSA,,Autographed Football Jerseys,"39BF, bfbox, Categorized, current, FB, inhouse, jersey, Jerseys, MYS_product, MYS_Professional, MYS_run2-2, RSA, RSA-products, Sold-Out, Warehouse, X",true,Title,Default Title,,,,,,,,RSA-00161,454.000603133,shopify,49,deny,manual,30.00,39.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/smith-saints-blk-1.png?v=1730989143,1,"",false,,,,,,,,lb,,25.00,true,,,active
trequan-smith-autographed-pro-style-football-jersey-black-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/smith-saints-blk-2.png?v=1730989144,2,"",,,,,,,,,,,,,,,
trequan-smith-autographed-pro-style-football-jersey-black-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/smith-saints-blk-3.png?v=1730989147,3,"",,,,,,,,,,,,,,,
trequan-smith-autographed-pro-style-football-jersey-black-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/jsa-coa-sample_3e53ed54-a5c1-47a8-a517-be8ed8fcb795.png?v=1730989149,4,"",,,,,,,,,,,,,,,
travis-etienne-signed-jacksonville-white-football-jersey-beckett,Travis Etienne Signed Jacksonville White Football Jersey (Beckett),"<p>This custom stitched football jersey has been personally hand signed by Travis Etienne and authenticated by a top 3rd party authentication company. All autographed sports collectibles are limited! Order now to add this timeless piece of football memorabilia to your collection before it’s gone.</p><ul>
<li>Custom football jersey autographed by Travis Etienne and authenticated by Beckett</li>
<li>Includes a <em>Witnessed Protection Program</em> tamper-proof authentication sticker from Beckett</li>
<li>
<strong>90-day Satisfaction Guarantee:</strong> if you are not completely satisfied with your piece of memorabilia, return the item in its original condition and receive a full refund</li>
</ul>",RSA,,Autographed Football Jerseys,"05-23-RSA, BFCM24, Current Star, FB, inhouse, Jaguars, jersey, Jerseys, Season, V, year-end",true,Title,Default Title,,,,,,,,RSA-09180,907.1989147615625,shopify,16,deny,manual,62.00,99.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/etienne-jaguars-white-autographed-stitched-football-jersey-back.jpg?v=1756763504,1,"",false,,,,,,,,oz,,42.00,true,,,active
travis-etienne-signed-jacksonville-white-football-jersey-beckett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/etienne-jaguars-white-autographed-stitched-football-jersey-signature.jpg?v=1756763504,2,"",,,,,,,,,,,,,,,
travis-etienne-signed-jacksonville-white-football-jersey-beckett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/etienne-jaguars-white-autographed-stitched-football-jersey-front.jpg?v=1756763504,3,"",,,,,,,,,,,,,,,
travis-etienne-signed-jacksonville-teal-football-jersey-beckett,Travis Etienne Signed Jacksonville Teal Football Jersey (Beckett),"<p>This custom stitched football jersey has been personally hand signed by Travis Etienne and authenticated by a top 3rd party authentication company. All autographed sports collectibles are limited! Order now to add this timeless piece of football memorabilia to your collection before it’s gone.</p><ul>
<li>Custom football jersey autographed by Travis Etienne and authenticated by Beckett</li>
<li>Includes a <em>Witnessed Protection Program</em> tamper-proof authentication sticker from Beckett</li>
<li>
<strong>90-day Satisfaction Guarantee:</strong> if you are not completely satisfied with your piece of memorabilia, return the item in its original condition and receive a full refund</li>
</ul>",RSA,,Autographed Football Jerseys,"05-23-RSA, BFCM24, Current Star, FB, inhouse, Jaguars, jersey, Jerseys, Season, V, year-end",true,Title,Default Title,,,,,,,,RSA-09181,907.1989147615625,shopify,11,deny,manual,62.00,99.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/etienne-jaguars-teal-autographed-stitched-football-jersey-back.jpg?v=1756763505,1,"",false,,,,,,,,oz,,42.00,true,,,active
travis-etienne-signed-jacksonville-teal-football-jersey-beckett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/etienne-jaguars-teal-autographed-stitched-football-jersey-signature.jpg?v=1756763505,2,"",,,,,,,,,,,,,,,
travis-etienne-signed-jacksonville-teal-football-jersey-beckett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/etienne-jaguars-teal-autographed-stitched-football-jersey-front.jpg?v=1756763505,3,"",,,,,,,,,,,,,,,
travis-etienne-signed-jacksonville-gold-football-jersey-beckett,Travis Etienne Signed Jacksonville Gold Football Jersey (Beckett),"<p>This custom stitched football jersey has been personally hand signed by Travis Etienne and authenticated by a top 3rd party authentication company. All autographed sports collectibles are limited! Order now to add this timeless piece of football memorabilia to your collection before it’s gone.</p><ul>
<li>Custom football jersey autographed by Travis Etienne and authenticated by Beckett</li>
<li>Includes a <em>Witnessed Protection Program</em> tamper-proof authentication sticker from Beckett</li>
<li>
<strong>90-day Satisfaction Guarantee:</strong> if you are not completely satisfied with your piece of memorabilia, return the item in its original condition and receive a full refund</li>
</ul>",RSA,,Autographed Football Jerseys,"05-23-RSA, BFCM24, Current Star, FB, inhouse, Jaguars, jersey, Jerseys, Season, V, year-end",true,Title,Default Title,,,,,,,,RSA-09182,907.1989147615625,shopify,25,deny,manual,62.00,99.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/etienne-jaguars-gold-autographed-stitched-football-jersey-back.jpg?v=1756763505,1,"",false,,,,,,,,oz,,42.00,true,,,active
travis-etienne-signed-jacksonville-gold-football-jersey-beckett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/etienne-jaguars-gold-autographed-stitched-football-jersey-signature.jpg?v=1756763505,2,"",,,,,,,,,,,,,,,
travis-etienne-signed-jacksonville-gold-football-jersey-beckett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/etienne-jaguars-gold-autographed-stitched-football-jersey-front.jpg?v=1756763505,3,"",,,,,,,,,,,,,,,
travis-etienne-signed-jacksonville-black-football-jersey-beckett,Travis Etienne Signed Jacksonville Black Football Jersey (Beckett),"<p>This custom stitched football jersey has been personally hand signed by Travis Etienne and authenticated by a top 3rd party authentication company. All autographed sports collectibles are limited! Order now to add this timeless piece of football memorabilia to your collection before it’s gone.</p><ul>
<li> Custom football jersey autographed by Travis Etienne and authenticated by Beckett</li>
<li>Includes a <em>Witnessed Protection Program</em> tamper-proof authentication sticker from Beckett</li>
<li>
<strong>90-day Satisfaction Guarantee:</strong> if you are not completely satisfied with your piece of memorabilia, return the item in its original condition and receive a full refund</li>
</ul>",RSA,,Autographed Football Jerseys,"02-06-RSA, 02-29-RSA, BFCM24, FB, In-Stock, inhouse, Jaguars, jersey, Jerseys, Season, V, year-end",true,Title,Default Title,,,,,,,,RSA-08497,907.1989147615625,shopify,28,deny,manual,62.00,99.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/etienne-jaguars-black-autographed-stitched-football-jersey-back.jpg?v=1756763506,1,"",false,,,,,,,,oz,,42.00,true,,,active
travis-etienne-signed-jacksonville-black-football-jersey-beckett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/etienne-jaguars-black-autographed-stitched-football-jersey-signature.jpg?v=1756763506,2,"",,,,,,,,,,,,,,,
travis-etienne-signed-jacksonville-black-football-jersey-beckett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/etienne-jaguars-black-autographed-stitched-football-jersey-front.jpg?v=1756763506,3,"",,,,,,,,,,,,,,,
tony-richardson-signed-kansas-city-yellow-football-jersey-jsa,Tony Richardson Signed Kansas City Yellow Football Jersey (JSA),"<ul>
<li>A professional style yellow custom replica football jersey autographed by Tony Richardson and authenticated by JSA</li>
<li>Includes a Certificate of Authenticity from JSA</li>
<li>Orders are generally shipped the same day if placed before 3pm and delivery only takes 3 to 5 days</li>
<li>
<strong>90-day Satisfaction Guarantee:</strong> if you are not completely satisfied with your piece of memorabilia, you have 90 days from when you receive it to return the item in its original condition and receive a full refund</li>
</ul>",RSA,,Autographed Football Jerseys,"04-26-RSA, BFCM24, chiefs, FB, GoogleClearance, inhouse, jersey, Jerseys, New Arrival, SBLVIII, Season, V, year-end",true,Title,Default Title,,,,,,,,RSA-07015,907.1989147615625,shopify,16,deny,manual,40.00,59.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/richardson-chiefs-yellow-autographed-stitched-football-jersey-back.jpg?v=1756763507,1,"",false,,,,,,,,oz,,21.00,true,,,active
tony-richardson-signed-kansas-city-yellow-football-jersey-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/richardson-chiefs-yellow-autographed-stitched-football-jersey-signature.jpg?v=1756763507,2,"",,,,,,,,,,,,,,,
tony-richardson-signed-kansas-city-yellow-football-jersey-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/richardson-chiefs-yellow-autographed-stitched-football-jersey-front.jpg?v=1756763507,3,"",,,,,,,,,,,,,,,
tony-richardson-signed-kansas-city-white-football-jersey-jsa,Tony Richardson Signed Kansas City White Football Jersey (JSA),"<ul>
<li>A professional style white custom replica football jersey autographed by Tony Richardson and authenticated by JSA</li>
<li>Includes a Certificate of Authenticity from JSA</li>
<li>Orders are generally shipped the same day if placed before 3pm and delivery only takes 3 to 5 days</li>
<li>
<strong>90-day Satisfaction Guarantee:</strong> if you are not completely satisfied with your piece of memorabilia, you have 90 days from when you receive it to return the item in its original condition and receive a full refund</li>
</ul>",RSA,,Autographed Football Jerseys,"05-25-RSA, 06-06-RSA, BFCM24, chiefs, FB, GoogleClearance, inhouse, jersey, Jerseys, New Arrival, SBLVIII, Season, V, year-end",true,Title,Default Title,,,,,,,,RSA-07013,907.1989147615625,shopify,20,deny,manual,40.00,59.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/richardson-chiefs-white-autographed-stitched-football-jersey-back.jpg?v=1756763508,1,"",false,,,,,,,,oz,,21.00,true,,,active
tony-richardson-signed-kansas-city-white-football-jersey-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/richardson-chiefs-white-autographed-stitched-football-jersey-signature.jpg?v=1756763508,2,"",,,,,,,,,,,,,,,
tony-richardson-signed-kansas-city-white-football-jersey-jsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/richardson-chiefs-white-autographed-stitched-football-jersey-front.jpg?v=1756763508,3,"",,,,,,,,,,,,,,,
tony-richardson-signed-kansas-city-red-football-jersey-jsa,Tony Richardson Signed Kansas City Red Football Jersey (JSA),"<ul>
<li>A professional style red custom replica football jersey autographed by Tony Richardson and authenticated by JSA</li>
<li>Includes a Certificate of Authenticity from JSA</li>
<li>Orders are generally shipped the same day if placed before 3pm and delivery only takes 3 to 5 days</li>
<li>
<strong>90-day Satisfaction Guarantee:</strong> if you are not completely satisfied with your piece of memorabilia, you have 90 days from when you receive it to return the item in its original condition and receive a full refund</li>
</ul>",RSA,,Autographed Football Jerseys,"05-25-RSA, 06-06-RSA, BFCM24, chiefs, FB, GoogleClearance, inhouse, jersey, Jerseys, New Arrival, SBLVIII, Season, V, year-end",true,Title,Default Title,,,,,,,,RSA-07012,907.1989147615625,shopify,91,deny,manual,40.00,59.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0642/7842/9930/files/richardson-chiefs-red-autographed-stitched-football-jersey-back.jpg?v=1756763509,1,"",false,,,,,,,,oz,,21.00,true,,,active
